Date,Open,High,Low,Close,Volume,,,,,,,,,,,,,
2014-08-25,2049.16,2062.23,2044.2,2060.89,272044000,53.08333333,0,0.034458333,0.03125,0.545833333,0.003625,25.9,0,3,1007.1,72,9.3,0.005724297
2014-08-26,2069.07,2072.42,2065.15,2068.05,288908000,30.04166667,0,0.027041667,0.029583333,0.416666667,0.002,25.4,11.5,2.5,1010.9,71,6.3,-0.000492975
2014-08-27,2075.45,2081.83,2070.77,2074.93,337612000,10.58333333,0,0.020458333,0.029166667,0.333333333,0.002,24.6,0,2.8,1015.1,67,6.6,-0.000250548
2014-08-28,2083.03,2088.86,2072.14,2075.76,305877000,11.875,0,0.015458333,0.028666667,0.283333333,0.002,25.1,0,2.2,1016.1,65,1.6,-0.003490108
2014-08-29,2070.73,2073.03,2060.14,2068.54,301374000,20,0,0.026166667,0.031875,0.35,0.002625,25.2,6.5,1.8,1015,72,4.5,-0.001057598
2014-09-01,2067.8,2072.59,2062.3,2067.86,272468000,26.16666667,0,0.017833333,0.042208333,0.408333333,0.003458333,24.1,1.5,1.5,1013.8,73,6.1,2.90163E-05
2014-09-02,2065.97,2066,2049.15,2051.58,323115000,29.95833333,0,0.022375,0.041916667,0.458333333,0.002625,23.1,6,2.5,1011.8,74,8.5,-0.006965251
2014-09-03,2050.09,2054.08,2040.44,2051.2,337971000,15.16666667,0,0.016833333,0.035375,0.3125,0.002583333,19.1,57.5,3.4,1003,100,9.8,0.00054144
2014-09-04,2059.05,2065.27,2050.79,2056.26,376387000,6.666666667,0,0.011541667,0.027208333,0.279166667,0.002041667,22.4,0,2.5,1008.1,79,3.6,-0.001354994
2014-09-05,2053.18,2059.04,2044.68,2049.41,343350000,18.54166667,0,0.021583333,0.029916667,0.270833333,0.003541667,23.8,0,2.1,1012.5,76,5.5,-0.001836176
2014-09-11,2046.97,2052.16,2034.13,2034.16,333410000,27,0,0.027041667,0.033166667,0.2875,0.003166667,23.3,0,1.8,1012.8,61,2.4,-0.00625803
2014-09-12,2042.51,2048.21,2037.37,2041.86,362672000,35.83333333,0,0.025541667,0.036083333,0.358333333,0.003,21.3,0.1,2.1,1013.5,75,6.9,-0.000318236
2014-09-15,2039.03,2040.08,2028.8,2035.82,297605000,19.20833333,0,0.034166667,0.023208333,0.204166667,0.003791667,23.1,0,2.2,1013.4,65,7.9,-0.001574278
2014-09-16,2039.92,2045.65,2036.23,2042.92,365691000,34.79166667,0,0.03825,0.024291667,0.229166667,0.003833333,21.3,0,2.1,1015.4,44,6.1,0.001470646
2014-09-17,2052.06,2062.62,2051.11,2062.61,351668000,35.25,0,0.025708333,0.036458333,0.245833333,0.00475,20.2,0,1.5,1016.3,52,7.9,0.005141175
2014-09-18,2058.21,2063.26,2044.17,2047.74,394273000,38.58333333,0,0.012291667,0.040625,0.266666667,0.004333333,20.6,0,2,1017.5,57,3.3,-0.005086944
2014-09-19,2057.56,2062.37,2053.66,2053.82,397737000,23.5,0,0.007875,0.048833333,0.4,0.003916667,21.4,0,1.7,1014.5,55,0.9,-0.001817687
2014-09-22,2053.3,2053.3,2032.36,2039.27,323890000,30.08333333,0,0.014375,0.046583333,0.366666667,0.005125,21.4,0,2,1018.7,58,0.6,-0.006832903
2014-09-23,2028.9,2036.25,2025.16,2028.91,427813000,26,0,0.020291667,0.04725,0.329166667,0.003916667,23,0,2.5,1016.8,52,5.6,4.92878E-06
2014-09-24,2024.75,2036.26,2019.91,2035.64,332585000,23.20833333,0,0.015958333,0.049375,0.2875,0.003833333,20.3,6.5,2.6,1009.6,78,8.4,0.005378442
2014-09-25,2045.66,2046.26,2030.09,2034.11,325374000,15.125,0,0.01425,0.038583333,0.316666667,0.003416667,22.2,0,1.7,1013.1,67,3.9,-0.0056461
2014-09-26,2019.17,2031.65,2018.7,2031.64,313524000,24.45833333,0,0.018625,0.049333333,0.333333333,0.005208333,21,0,2.6,1016.2,78,7.8,0.006175805
2014-09-29,2035.93,2036.44,2021.37,2026.6,339587000,44.66666667,0,0.012666667,0.040541667,0.441666667,0.004,19.4,16,1.3,1013.6,99,8.5,-0.004582672
2014-09-30,2023.18,2029.17,2007.3,2020.09,322812000,38.91666667,0,0.010583333,0.044791667,0.495833333,0.003291667,18.9,0,3.1,1016.9,73,3,-0.001527299
2014-10-01,2013.47,2013.47,1989.84,1991.54,351581000,13,0,0.014708333,0.0255,0.241666667,0.003,19.2,0,2.6,1016.8,69,5.9,-0.010891645
2014-10-02,1984.43,1985.06,1966.17,1976.16,322656000,30.625,0,0.017791667,0.022083333,0.375,0.004208333,18.1,9,2.2,1009.6,89,8.6,-0.004167444
2014-10-06,1987.89,1988.39,1968.3,1968.39,325078000,17.04166667,0,0.029333333,0.021083333,0.141666667,0.003958333,16.6,0,1.7,1018.4,57,1,-0.009809396
2014-10-07,1979.83,1982.96,1966.22,1972.91,328234000,20.58333333,0,0.02025,0.03125,0.258333333,0.004,16.1,0,2.4,1021.8,65,1.6,-0.00349525
2014-10-08,1957.9,1974.27,1957.9,1965.25,266180000,30.16666667,0,0.016291667,0.040541667,0.391666667,0.004875,16.7,0,1.5,1022.1,62,2.3,0.003754022
2014-10-10,1953.98,1953.98,1931.88,1940.92,342823000,38.16666667,0,0.028583333,0.049166667,0.475,0.0045,19,0,3.6,1021.7,63,0.3,-0.006683794
2014-10-13,1919.48,1932.37,1918.48,1927.21,308917000,33.33333333,0,0.019083333,0.0365,0.3875,0.004458333,17.4,0,4.7,1013.2,52,2.6,0.004027132
2014-10-14,1933.45,1940.21,1926.87,1929.25,335506000,18.08333333,0,0.021708333,0.015166667,0.208333333,0.004,13.8,0,2.2,1017.5,52,0.1,-0.002172283
2014-10-15,1932.11,1938.85,1918.77,1925.91,310341000,27.25,0,0.013708333,0.026625,0.275,0.004166667,13.8,0,2.4,1017.8,60,2.1,-0.003208927
2014-10-16,1911.45,1922.94,1904.77,1918.83,313610000,30.04166667,0,0.020583333,0.032583333,0.354166667,0.005458333,13.2,2.5,3.1,1018.9,54,3.5,0.003860943
2014-10-17,1923.51,1923.51,1896.54,1900.66,362077000,33.79166667,0,0.020083333,0.016666667,0.241666667,0.0045,13.6,0,1.9,1023,54,0.6,-0.011879325
2014-10-20,1918.84,1933.12,1917.54,1930.06,344669000,56.375,0,0.021416667,0.029,0.520833333,0.006666667,14.4,21.5,2.6,1016.9,98,10,0.005847283
2014-10-21,1923.62,1923.62,1911.03,1915.28,405921000,23.79166667,0,0.005208333,0.022083333,0.620833333,0.004041667,13.8,18.5,3.4,1017.3,93,10,-0.004335576
2014-10-22,1936.91,1936.99,1924.21,1936.97,399095000,11.45833333,0,0.012,0.011458333,0.416666667,0.004,13.6,0,3,1020.4,69,5.1,3.09772E-05
2014-10-23,1932.43,1944.45,1924.14,1931.65,372833000,17.95833333,0,0.011666667,0.020708333,0.4125,0.004,13.8,0,2.1,1021,68,1,-0.000403637
2014-10-24,1942.46,1942.72,1916.84,1925.69,419427000,32.375,0,0.009333333,0.03325,0.695833333,0.005416667,15.1,0,1.8,1020.3,78,4.5,-0.008633382
2014-10-27,1933.91,1939.25,1929.26,1931.97,408839000,33.5,0,0.024583333,0.026,0.4375,0.005625,10.7,0,3,1023.6,35,0.4,-0.001003149
2014-10-28,1935.46,1936.28,1924.37,1925.68,414616000,46.45833333,0,0.008583333,0.026,0.3,0.005,10.2,0,1.4,1026.1,43,0,-0.005053062
2014-10-29,1938.8,1961.49,1931.59,1961.17,396614000,58.625,0,0.005791667,0.053125,0.604166667,0.005958333,12.1,0,1.7,1026.4,46,2,0.011538065
2014-10-30,1956.92,1959.49,1944.24,1958.93,311048000,56.33333333,0,0.004375,0.073625,0.941666667,0.006166667,14.2,0,1.5,1024.2,46,5,0.001027124
2014-10-31,1963.26,1967.08,1951.07,1964.43,349405000,60.54166667,0,0.004416667,0.078291667,1.133333333,0.006625,15,0.2,2.4,1018.4,62,9.5,0.000595948
2014-11-03,1959.66,1961.04,1947.83,1952.97,344497000,48.08333333,0,0.032791667,0.014416667,0.329166667,0.005583333,9.3,0,3.1,1019,41,0.5,-0.003413858
2014-11-04,1950.15,1956.73,1928.52,1935.19,391712000,32.75,0,0.01375,0.028625,0.354166667,0.005208333,11.3,0,1.9,1022,61,0,-0.007671205
2014-11-05,1938.61,1944.5,1928.99,1931.43,332276000,25.25,0,0.007333333,0.043666667,0.641666667,0.006041667,12.4,0,1.9,1020.7,66,3.3,-0.003703685
2014-11-06,1933.45,1939.32,1923.05,1936.48,360571000,32.45833333,0,0.009916667,0.04625,0.720833333,0.006625,13.5,0.5,2.1,1020.4,61,4.5,0.001567147
2014-11-07,1935.75,1943.26,1932.17,1939.87,255424000,54.58333333,0,0.02425,0.033791667,0.65,0.007583333,9.8,0,1.9,1025.4,53,2.4,0.002128374
2014-11-10,1952.79,1965.35,1952.79,1958.23,313262000,52,0,0.021916667,0.0335,0.683333333,0.006666667,9.4,0,1.7,1022.6,50,0,0.002785758
2014-11-11,1957.87,1965.41,1956.23,1963,311396000,52.625,0,0.013,0.052958333,0.995833333,0.006791667,9.4,2,1.9,1016.6,67,4.6,0.002620194
2014-11-12,1965.21,1974.69,1961.66,1967.27,348499000,64.875,0,0.016666667,0.053208333,0.945833333,0.007375,6,5,5.4,1014.4,51,4.5,0.001048234
2014-11-13,1970.64,1973.33,1954.88,1960.51,332594000,55.75,0,0.025375,0.013291667,0.3875,0.00575,-0.2,0,3.7,1023.8,39,0.9,-0.005140462
2014-11-14,1959.64,1959.64,1940.49,1945.14,314797000,52.58333333,0,0.020291667,0.0205,0.570833333,0.005,4.2,0,2.2,1025.2,54,2.1,-0.007399318
2014-11-17,1941.83,1948.33,1935.95,1943.63,277521000,40.875,0,0.013541667,0.04,0.725,0.008708333,6.2,1.5,2.3,1024.6,76,3.5,0.000926961
2014-11-18,1951.93,1967.01,1951.93,1967.01,251273000,30.83333333,0,0.018875,0.028541667,0.7,0.0065,5,0,2.2,1028.3,53,0,0.007725687
2014-11-19,1974.41,1974.41,1959.21,1966.87,279559000,32.70833333,0,0.01425,0.036041667,0.695833333,0.006291667,5.6,0,1.6,1027.8,55,2.3,-0.003818862
2014-11-20,1960.72,1962.69,1952.44,1958.04,339217000,53.79166667,0,0.011333333,0.052375,1.191666667,0.00775,7.9,0,1.8,1024.9,62,1.6,-0.001366845
2014-11-21,1966.89,1969.43,1959.81,1964.84,345924000,61.70833333,0,0.011083333,0.061333333,1.316666667,0.0085,11.3,0,2.8,1022.7,63,5.3,-0.001042255
2014-11-24,1982.48,1985.18,1974.37,1978.54,325447000,60.79166667,0,0.011916667,0.031375,0.8875,0.006458333,9.8,0,1.3,1020.7,60,9.9,-0.00198741
2014-11-25,1981.52,1981.85,1973.8,1980.21,283188000,59.625,0,0.009166667,0.040833333,1,0.007916667,10.2,0,4.2,1017.9,56,5.6,-0.000661109
2014-11-26,1984.83,1985.43,1972.95,1980.84,253287000,22.83333333,0,0.01725,0.027333333,0.729166667,0.006,11,0,2.8,1018.7,59,3.5,-0.002010248
2014-11-27,1993.65,1994.82,1982.08,1982.09,295509000,32.45833333,0,0.010625,0.039166667,0.941666667,0.006166667,10.4,0,1.9,1022.8,70,4.6,-0.00579841
2014-11-28,1983.22,1984.73,1975.66,1980.78,340696000,46.83333333,0,0.005708333,0.047708333,1.145833333,0.006875,8.8,18,3.7,1015.2,88,8.8,-0.001230322
2014-12-01,1971.95,1971.97,1962.15,1965.22,333977000,12.58333333,0,0.015583333,0.022291667,0.804166667,0.005083333,-1.1,0.5,6.1,1015.3,59,4.8,-0.003412865
2014-12-02,1959.4,1965.83,1954.4,1965.83,317911000,65,0,0.0255,0.012291667,0.8125,0.005666667,-5.4,0,4.6,1022.6,42,1,0.003281617
2014-12-03,1969.57,1973.96,1964.77,1969.91,271111000,71.58333333,0,0.015125,0.019875,0.633333333,0.005916667,-3.3,0.9,1.9,1020.4,71,6.3,0.000172627
2014-12-04,1976.3,1988.56,1976.1,1986.61,244390000,24.66666667,0,0.016125,0.023,0.325,0.0065,-4.6,0,2.7,1020.6,43,0.9,0.005216819
2014-12-05,1986.6,1989.17,1983.36,1986.62,305547000,46,0,0.019125,0.020333333,0.304166667,0.007083333,-6.6,0,3.6,1021.9,46,0,1.00675E-05
2014-12-08,1988.8,1990.04,1976.89,1978.95,295138000,42.95833333,0,0.004958333,0.036958333,0.591666667,0.008208333,-1.6,0,2.6,1030.7,48,1.1,-0.004952735
2014-12-09,1977.05,1977.15,1968.85,1970.95,541161000,36.20833333,0,0.014916667,0.029666667,0.541666667,0.007291667,-2.4,0,1.5,1035.4,44,2.3,-0.003085405
2014-12-10,1964.04,1966.11,1943.27,1945.56,367889000,52,0,0.004708333,0.046291667,0.883333333,0.008541667,1.6,2,1.9,1025,59,9.4,-0.009409177
2014-12-11,1930.46,1937.23,1916.49,1916.59,343634000,45.33333333,0,0.003125,0.048458333,0.995833333,0.008333333,-1.5,0.5,3.4,1023.7,65,4.8,-0.007184816
2014-12-12,1921.61,1926.67,1915,1921.71,363470000,49.75,0,0.0165,0.021708333,0.533333333,0.007375,-3.8,0.1,2,1023.3,70,3.6,5.20397E-05
2014-12-15,1903.12,1920.43,1899.61,1920.36,294421000,35.16666667,0,0.006083333,0.031708333,0.683333333,0.008458333,-0.1,10.5,2.8,1024.4,91,8.1,0.009058809
2014-12-16,1909.01,1919.6,1901.13,1904.13,369417000,49.91666667,0,0.003541667,0.03825,1.108333333,0.007375,-4.9,0,4.9,1020,59,3.4,-0.002556299
2014-12-17,1913.28,1913.28,1900.16,1900.16,307268000,25.54166667,0,0.020083333,0.01475,0.483333333,0.007625,-9,0,4.9,1025.6,41,1,-0.006857334
2014-12-18,1917.67,1919.24,1881.73,1897.5,337298000,18.91666667,0,0.023208333,0.014083333,0.375,0.005625,-8.3,0,2.3,1034.3,40,0,-0.010517972
2014-12-19,1920.75,1930.08,1914.27,1929.98,291791000,30.29166667,0,0.011291667,0.030333333,0.695833333,0.005916667,-3.8,0.9,3.4,1028.6,55,7.4,0.004805415
2014-12-22,1938.16,1944.2,1928.89,1943.12,324534000,19.58333333,0,0.012833333,0.019416667,0.5375,0.005583333,-4.7,0.3,2.2,1024.6,65,3.3,0.002559128
2014-12-23,1942.12,1944.75,1936.75,1939.02,300797000,30.54166667,0,0.0065,0.037458333,1.075,0.006208333,-1.3,0,2.6,1025.7,67,6.1,-0.001596194
2014-12-24,1940.76,1947.35,1936.74,1946.61,283866000,45.20833333,0,0.003208333,0.04775,1.479166667,0.007541667,1.7,0.2,2.8,1022.1,67,3.8,0.003014283
2014-12-26,1947.6,1954.77,1944.22,1948.16,297006000,28.83333333,0,0.020416667,0.017875,0.595833333,0.006333333,-3.2,0,1.9,1031,46,0.4,0.000287533
2014-12-29,1937.27,1941.33,1927.83,1927.86,265809000,56.95833333,0,0.003166667,0.048666667,1.495833333,0.007833333,2.9,0,2.3,1014.9,73,5.8,-0.004857351
2014-12-30,1934.51,1937.55,1910.78,1915.59,256436000,127.0833333,0,0.004875,0.045541667,1.616666667,0.013416667,1.9,0,2.6,1017.2,63,0.3,-0.009780254
2015-01-02,1914.24,1929.15,1909.67,1926.44,258775000,61.20833333,10.95833333,0.021208333,0.011625,0.579166667,0.005875,-6,0,3.2,1025.8,46,1.9,0.006373287
2015-01-05,1921.96,1921.96,1903.37,1915.75,313442000,45.08333333,21.5,0.004083333,0.0395,1.325,0.0075,3.7,0.4,2.4,1016.9,73,7.1,-0.003231077
2015-01-06,1895.48,1900.02,1877.38,1882.45,303687000,76.45833333,37.83333333,0.004625,0.039625,1.116666667,0.009125,-3.2,3,4.3,1017.4,52,2.6,-0.006874248
2015-01-07,1878.9,1887.6,1876.27,1883.83,280509000,29.20833333,8.208333333,0.025125,0.0135,0.195833333,0.005625,-5.5,0,2.5,1023.1,33,0.3,0.002623876
2015-01-08,1895.85,1907.23,1891.77,1904.65,262207000,38.29166667,12.45833333,0.019125,0.018625,0.225,0.007208333,-5.1,0,2.2,1026.3,46,0,0.004641717
2015-01-09,1919.8,1929.1,1915.85,1924.7,308780000,38.95833333,16.25,0.010541667,0.028583333,0.420833333,0.007125,-2.1,0,2,1025.3,58,0.6,0.002552349
2015-01-12,1918.18,1924.66,1917.88,1920.95,311915000,44.75,19.16666667,0.022833333,0.015041667,0.45,0.008583333,-2.7,0,1.8,1035,38,0,0.001444077
2015-01-13,1915.03,1920.77,1910.27,1917.14,338989000,43.625,19.75,0.006541667,0.036041667,0.704166667,0.007708333,0.2,0,1.8,1034.2,40,5.4,0.00110181
2015-01-14,1919.31,1925.68,1913.51,1913.66,297516000,53.5,25.83333333,0.004125,0.043541667,1.029166667,0.008833333,2.5,0,1.5,1026.9,41,9,-0.002943766
2015-01-15,1914.06,1919.69,1908.6,1914.14,266544000,70.83333333,35.5,0.00325,0.047458333,1.191666667,0.01,2.8,0,2.1,1022.4,54,2.6,4.1796E-05
2015-01-16,1907.07,1907.07,1885.62,1888.13,298732000,66.04166667,31.375,0.005625,0.042375,0.979166667,0.008958333,0.8,0.3,4,1020.3,73,8.1,-0.009931466
2015-01-19,1902.81,1912.42,1900.26,1902.62,281120000,41,17.16666667,0.00775,0.029708333,0.679166667,0.007,-0.1,0.1,3.2,1023,68,1.6,-9.98523E-05
2015-01-20,1908.62,1918.85,1907.97,1918.31,280894000,58.45833333,26.75,0.016833333,0.021875,0.7375,0.008125,-0.9,0,1.9,1027.8,56,4.6,0.005076967
2015-01-21,1917.33,1921.88,1909.86,1921.23,300843000,48.58333333,23,0.005333333,0.036583333,0.870833333,0.0075,2.6,0,2,1022.2,58,8.8,0.002034079
2015-01-22,1926.01,1932.5,1916.56,1920.82,343131000,59.83333333,28.625,0.004416667,0.041708333,1.183333333,0.00825,3.1,0,1.5,1019.3,61,5.1,-0.00269469
2015-01-23,1945.36,1945.36,1930.65,1936.09,367702000,36.54166667,18.41666667,0.009916667,0.032916667,0.9125,0.0075,1.2,0,2.6,1022.4,66,3.4,-0.004765185
2015-01-26,1928.26,1936.4,1924.14,1935.68,330607000,56,27.25,0.005791667,0.030958333,0.858333333,0.006958333,3.6,0.5,2.6,1020,88,8.4,0.003848029
2015-01-27,1941.9,1952.41,1940.72,1952.4,466961000,43.5,24.29166667,0.016958333,0.02875,0.575,0.006708333,-3.6,0,3.7,1025.3,55,1.1,0.005407076
2015-01-28,1946.71,1963.53,1943.59,1961.58,400930000,44.41666667,18.25,0.022583333,0.022416667,0.241666667,0.006875,-4.1,0,2.3,1029.5,49,1.6,0.007638529
2015-01-29,1950.83,1960.12,1946.2,1951.02,391034000,43.125,16.79166667,0.010166667,0.039291667,0.6125,0.006708333,-1.1,0,2.3,1027,56,9.3,9.73944E-05
2015-01-30,1964.13,1964.13,1948.6,1949.26,441477000,48.125,22.16666667,0.004458333,0.046083333,0.85,0.007166667,-3.3,0,3.8,1026.4,52,3.3,-0.007570782
2015-02-02,1947.91,1956.1,1944.58,1952.68,364831000,28.58333333,13.45833333,0.012333333,0.039375,0.620833333,0.006291667,-0.6,0,1.5,1031.9,47,2.4,0.002448778
2015-02-03,1960.11,1960.35,1940.74,1951.96,369978000,44.16666667,21.04166667,0.004416667,0.061166667,1.054166667,0.007166667,0.6,0,2.1,1028.9,55,3.9,-0.00415793
2015-02-04,1963.37,1970.27,1961.57,1962.79,348031000,58.5,30.75,0.003416667,0.064541667,1.054166667,0.008916667,0.4,0,2,1023,65,3.4,-0.00029541
2015-02-05,1961.15,1962.15,1945.42,1952.84,395652000,79.79166667,42.91666667,0.012708333,0.0575,1.3125,0.01075,-0.1,0,3,1023.6,57,0,-0.00423731
2015-02-06,1955.13,1955.52,1945.82,1955.52,309817000,88.33333333,45.41666667,0.025125,0.038166667,0.95,0.011666667,0.4,0,2.2,1025.8,57,2.1,0.000199475
2015-02-09,1949.5,1952.86,1944.79,1947,310181000,102.1666667,15.08333333,0.0275,0.01325,0.391666667,0.0055,-5.7,0.2,3.1,1027,55,3.4,-0.00128238
2015-02-10,1949.3,1954.2,1935.86,1935.86,329202000,42,15.91666667,0.0125,0.033333333,0.695833333,0.007416667,1.7,0,2.8,1017.5,69,4.6,-0.006894783
2015-02-11,1942.34,1948.89,1937.95,1945.7,307454000,102.5833333,45.5,0.007166667,0.050708333,1.175,0.014458333,2.7,0,2.5,1013.3,60,5,0.001729872
2015-02-12,1947.21,1947.47,1932.75,1941.63,334824000,85.91666667,40.25,0.015416667,0.045208333,1.041666667,0.010291667,-2.2,0,4.2,1015,37,0,-0.002865639
2015-02-13,1949.32,1957.5,1946.94,1957.5,351080000,34.16666667,10.66666667,0.027416667,0.022625,0.541666667,0.006416667,-1.6,0,3.1,1020.1,46,0,0.004196335
2015-02-16,1960.03,1963.44,1955.39,1958.23,350943000,80.625,36.83333333,0.026458333,0.045041667,0.9,0.009666667,5,10.5,3.5,1014.4,92,10,-0.000918353
2015-02-17,1955.77,1962.97,1952.33,1961.45,304531000,38.33333333,18.29166667,0.016458333,0.046291667,0.925,0.005833333,1.9,0.5,3.5,1016.5,79,9.4,0.002904227
2015-02-23,1974.44,1976.96,1966.77,1968.39,347580000,316.75,29.04166667,0.02125,0.02375,0.4625,0.005458333,0.9,0,3,1020.5,60,2.9,-0.00306416
2015-02-24,1975.65,1980.38,1972.61,1976.12,309543000,507.1666667,52.08333333,0.019875,0.025791667,0.579166667,0.00525,2.1,0,2.3,1019.4,60,2.9,0.000237896
2015-02-25,1988.47,1992.03,1984.53,1990.47,369497000,98.33333333,20.91666667,0.019583333,0.033041667,0.675,0.006125,5.4,0.5,2.9,1018.3,49,7.8,0.001005798
2015-02-26,1993.27,1993.43,1983.94,1993.08,385656000,96.33333333,26,0.006625,0.049208333,1.133333333,0.007541667,1.2,0.5,4.9,1019.6,57,4.6,-9.53208E-05
2015-02-27,1992.76,1993.34,1982.5,1985.8,424547000,67.70833333,20.29166667,0.017125,0.036208333,0.7875,0.006291667,-1.3,0,3.2,1028,36,2.4,-0.003492643
2015-03-02,1996.72,1999.13,1988.33,1996.81,373365000,93.83333333,32,0.017333333,0.045416667,0.508333333,0.006083333,3.9,0,2.8,1019.2,44,1.6,4.50739E-05
2015-03-03,2002.5,2003.05,1995.93,2001.38,444865000,52.45833333,27.5,0.020208333,0.038083333,0.4625,0.0055,2.8,5.5,3.4,1013.1,70,9.4,-0.000559301
2015-03-04,2001.76,2003.85,1996.5,1998.29,374540000,43.58333333,19.58333333,0.033958333,0.014583333,0.366666667,0.004166667,-2.1,0,5.3,1021.8,43,0.8,-0.001733475
2015-03-05,1996.81,2002.48,1993.92,1998.38,373682000,41.58333333,27.375,0.019333333,0.033708333,0.533333333,0.004666667,-0.3,0,1.9,1027,41,3.9,0.000786254
2015-03-06,2003.97,2013.73,2003.18,2012.94,393346000,43.08333333,28.08333333,0.00975,0.046916667,0.641666667,0.005625,2.9,0,2.3,1024.1,38,0.5,0.004476115
2015-03-09,2004.94,2005.81,1990.87,1992.82,296746000,66.79166667,34.04166667,0.035,0.020291667,0.4,0.006125,2.2,0,5.4,1020.8,43,4,-0.006045069
2015-03-10,2000.66,2003.19,1982.22,1984.77,433405000,33.83333333,12.54166667,0.031166667,0.011541667,0.479166667,0.003166667,-3.4,0,5.9,1024.9,31,0,-0.007942379
2015-03-11,1971.04,1984.6,1969.13,1980.83,399532000,36.875,20.33333333,0.03125,0.015958333,0.408333333,0.00375,0.4,0,4.5,1020.1,45,1.4,0.004966921
2015-03-12,1979.22,1988.77,1970.59,1970.59,384041000,33.125,17.54166667,0.025333333,0.029166667,0.345833333,0.004916667,2.1,0,4,1019.6,41,2.1,-0.004360304
2015-03-13,1987.17,1991.87,1982.96,1985.79,326706000,43.375,23.91666667,0.029833333,0.027791667,0.295833333,0.005833333,5.6,0.1,3,1019.3,45,1.8,-0.000694455
2015-03-16,1985.59,1991.79,1982.26,1987.33,319163000,97.33333333,50.125,0.012333333,0.06875,0.770833333,0.008375,9.8,0,2,1020.6,44,2,0.000876314
2015-03-17,1998.26,2029.91,1997.27,2029.91,356554000,128.8333333,68.33333333,0.007,0.086583333,1.129166667,0.010375,10.7,0,1.8,1017.6,52,7.9,0.01583878
2015-03-18,2032.19,2036.13,2026.72,2028.45,362009000,75.08333333,37.58333333,0.013666667,0.050666667,0.679166667,0.005916667,10.7,1.5,4,1011.8,62,9.8,-0.001840379
2015-03-19,2047.13,2047.13,2031.07,2037.89,468284000,56.125,29.375,0.019875,0.049,0.541666667,0.006083333,12.4,0,2.5,1013.8,51,2.6,-0.004513636
2015-03-20,2037.13,2040,2027.81,2037.24,351731000,105.7083333,43.08333333,0.01675,0.065083333,0.7375,0.007708333,13.4,0,2.5,1017.3,33,4.8,5.39975E-05
2015-03-23,2043.22,2043.92,2032.35,2036.59,314897000,56.375,23.20833333,0.034958333,0.018125,0.279166667,0.005166667,4.6,0,4.2,1025.8,24,0.4,-0.003244878
2015-03-24,2035.08,2041.77,2028.54,2041.37,328833000,42.375,23.58333333,0.021041667,0.040083333,0.416666667,0.005375,5.4,0,2.6,1030.9,33,0,0.003090788
2015-03-25,2043.16,2046.97,2038.14,2042.81,423409000,40.41666667,23.70833333,0.018416667,0.046875,0.433333333,0.006541667,6.5,0,2.5,1034.5,46,0,-0.000171303
2015-03-26,2027.2,2036.7,2019.51,2022.56,342260000,42.79166667,23.91666667,0.01975,0.051833333,0.475,0.007458333,7.9,0,3.1,1033.2,48,0,-0.002288871
2015-03-27,2026.75,2027.25,2016.88,2019.8,448964000,53.91666667,29.5,0.017958333,0.060708333,0.545833333,0.007375,9.1,0,2.6,1026.3,51,0,-0.003429135
2015-03-30,2026.6,2033.27,2018.12,2030.04,439556000,158.1666667,54.66666667,0.020875,0.055458333,0.775,0.006791667,13.2,0,2.6,1018.2,57,2,0.001697424
2015-03-31,2042.31,2046.9,2032.24,2041.03,555933000,105.9583333,50.79166667,0.015541667,0.059625,0.8625,0.006416667,12.9,2.5,2.2,1015,81,8.9,-0.000626741
2015-04-01,2035.4,2039.04,2024.64,2028.45,542801000,23.08333333,17.45833333,0.023083333,0.032666667,0.545833333,0.004041667,12.9,2.5,4.1,1015.4,68,7.1,-0.003414562
2015-04-02,2036.9,2040.45,2028.22,2029.07,655863000,24.625,15.83333333,0.019708333,0.03375,0.516666667,0.003791667,14.8,28,5,1004.2,71,8.4,-0.003844077
2015-04-03,2035.83,2045.94,2031.27,2045.42,498635000,35.58333333,20.375,0.011916667,0.039166667,0.7,0.003583333,10.6,3.5,2.8,1006.6,83,6.1,0.004710609
2015-04-06,2049.87,2055.45,2043.26,2046.43,460493000,58.25,25.95833333,0.021375,0.029458333,0.195833333,0.00375,10.3,0,2.7,1018.4,56,8.8,-0.001678155
2015-04-07,2059.05,2059.09,2043.79,2047.03,436232000,41.04166667,20.125,0.018708333,0.029875,0.1625,0.004,8.4,0,2.6,1023.5,60,7.6,-0.005837644
2015-04-08,2048.75,2060.19,2046.09,2059.26,552684000,29.41666667,18.875,0.025375,0.030333333,0.141666667,0.004083333,8.3,0,2.9,1025.6,53,3.8,0.005129957
2015-04-09,2060.3,2064.46,2054.17,2058.87,529861000,48.5,28.16666667,0.019333333,0.05525,0.320833333,0.005916667,9.6,0,2.3,1024.7,43,2.8,-0.000694074
2015-04-10,2066.32,2089.09,2065.39,2087.76,658383000,53.58333333,31.75,0.03,0.049208333,0.2875,0.006333333,11.6,0,2.8,1022.7,41,0.1,0.010375934
2015-04-13,2094.1,2099.97,2088.82,2098.92,561806000,29.125,19.16666667,0.039333333,0.028791667,0.170833333,0.004,12,6.5,5.9,1018.1,54,9,0.002301705
2015-04-14,2101.76,2111.73,2095.97,2111.72,648846000,20.20833333,17.29166667,0.033541667,0.035291667,0.304166667,0.003916667,6.9,10.5,2.7,1008.9,90,10,0.004738886
